Date,PROVINCE_STATE_NAME,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_65Plus,Series_Complete_Yes,Series_Complete_5Plus,Series_Complete_5to17,Series_Complete_12Plus,Series_Complete_18Plus,Series_Complete_65Plus,Booster_Doses,Booster_Doses_5Plus,Booster_Doses_12Plus,Booster_Doses_18Plus,Booster_Doses_50Plus,Booster_Doses_65Plus,Second_Booster_50Plus,Second_Booster_65Plus,Bivalent_Booster_5Plus,Bivalent_Booster_12Plus,Bivalent_Booster_18Plus,Bivalent_Booster_65Plus,PEOPLE_DEATH_NEW_COUNT,PEOPLE_POSITIVE_NEW_CASES_COUNT,TOT_POP,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,POPESTIMATE,POPEST_MALE,POPEST_FEM,GDP_current_dollar,personal_income,Vaccine_available,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,new_hospitalized_patients,current_intensive_care_patients,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_cases_1 lag,new_cases_2_lag,new_cases_3_lag,new_cases_4_lag,new_cases_7_lag,new_cases_30_lag,new_cases_50_lag,new_cases_150_lag,new_cases_350_lag,new_deaths_1_lag,new_deaths_2_lag,new_deaths_3_lag,new_deaths_4_lag,new_deaths_7_lag,new_deaths_30_lag,new_deaths_50_lag,new_cases_10_mean,new_cases_50_mean,new_cases_100_mean,new_cases_10_std,new_cases_50_std,new_cases_100_std,new_cases_10_max,new_cases_50_max,new_cases_100_max,new_cases_10_min,new_cases_50_min,new_cases_100_min,new_deaths_10_mean,new_deaths_50_mean,new_deaths_100_mean,new_deaths_10_std,new_deaths_50_std,new_deaths_100_std,new_deaths_10_max,new_deaths_50_max,new_deaths_100_max,new_deaths_10_min,new_deaths_50_min,new_deaths_100_min,vaccination_rate_1dose,vaccination_rate_complete,booster_rate,prop_age04,prop_age59,prop_age6064,prop_age8084,prop_age85plus,AGE04_29_TOT,AGE30_59_TOT,AGE60PLUS_TOT
2021-02-26,New York,5460.599999999999,1494290.0,5220934.0,1494133.0,1492377.0,701243.0,848293.0,4627496.0,330679.0,848279.0,847507.0,336665.0,1700313.0,0.0,1336492.0,1685153.0,1196484.0,681073.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3785,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,-2.016667,-6.633333,4.3,0.0762,-7.95679,62.538227,596.0,1128.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,63.43,4433.0,2826.0,3122.0,2788.0,3838.0,6081.0,11249.0,666.0,36.0,47.0,47.0,42.0,44.0,66.0,118.0,143.0,3393.0,5935.24,6245.04,515.2501010837382,2589.158854508402,2344.012548317532,4433.0,12548.0,12548.0,2788.0,2788.0,2788.0,48.6,89.48,82.83,9.05783883970932,31.112199851373987,32.51077676802655,66.0,144.0,144.0,37.0,37.0,23.0,0.1310954230695975,0.0744215177254603,0.1491700085563957,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-02-27,New York,5460.599999999999,1500402.0,5165729.0,1500244.0,1498482.0,703529.0,852803.0,4578754.0,330679.0,852789.0,852015.0,338500.0,1664600.0,0.0,1336492.0,1650887.0,1174968.0,669904.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3769,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,1.477778,-5.15,6.788889,0.762,-2.783951,73.689841,598.0,1105.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,63.43,3785.0,4433.0,2826.0,3122.0,3542.0,7296.0,12548.0,554.0,75.0,39.0,47.0,47.0,42.0,52.0,112.0,126.0,3468.5,5759.66,6248.1,508.81960348341227,2423.970512466651,2340.541202631456,4433.0,12217.0,12548.0,2788.0,2788.0,2788.0,45.8,87.58,82.91,9.784341231531148,31.731070204557053,32.37160964658631,66.0,144.0,144.0,31.0,31.0,25.0,0.1316316343979216,0.0748171841342858,0.1460368745301461,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-02-28,New York,5460.599999999999,1553828.0,5204074.0,1553670.0,1551766.0,728999.0,885560.0,4613890.0,330679.0,885546.0,884730.0,357993.0,1686220.0,0.0,1336492.0,1672246.0,1190011.0,678509.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3623,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,1.761111,-3.316667,6.383333,1.397,-1.62963,76.924455,536.0,1101.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,63.43,3769.0,3785.0,4433.0,2826.0,3226.0,6799.0,10899.0,849.0,61.0,31.0,39.0,47.0,47.0,37.0,89.0,143.0,3495.2,5614.14,6249.86,509.2654405013305,2325.544553389086,2338.478867672068,4433.0,12217.0,12548.0,2788.0,2788.0,2788.0,44.4,85.5,83.03,9.640193635764945,31.431331047675474,32.1839582978387,66.0,144.0,144.0,31.0,31.0,25.0,0.1363187460515607,0.0776909855874782,0.1479336168269993,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-01,New York,5466.3,1629248.0,5203674.0,1629090.0,1626951.0,772358.0,920789.0,4613265.0,330679.0,920774.0,919923.0,380844.0,1687135.0,0.0,1336492.0,1673116.0,1190444.0,678694.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2732,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,2.407407,-4.691358,5.641975,1.354667,-1.402778,75.862474,480.0,1119.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,63.43,3623.0,3769.0,3785.0,4433.0,2788.0,6776.0,10036.0,999.0,84.0,39.0,31.0,39.0,47.0,44.0,82.0,110.0,3384.6,5468.06,6236.9,545.3643430467408,2270.8742936483195,2354.453632818937,4433.0,12217.0,12548.0,2732.0,2732.0,2732.0,40.6,83.86,83.04,7.41170245861567,32.255365002252994,32.16652378677405,52.0,144.0,144.0,28.0,28.0,25.0,0.1429354113627848,0.0807816578527806,0.148013890610608,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-02,New York,5466.3,1688975.0,5207725.0,1688816.0,1686529.0,802551.0,950198.0,4616997.0,330679.0,950183.0,949306.0,399949.0,1677182.0,0.0,1336492.0,1663497.0,1184753.0,676251.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2683,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,-9.185185,-13.339506,-0.388889,1.298222,-17.055556,53.401505,620.0,1101.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,63.43,2732.0,3623.0,3769.0,3785.0,3122.0,5775.0,8424.0,1019.0,243.0,28.0,39.0,31.0,39.0,42.0,86.0,123.0,3298.7,5353.24,6229.12,584.0928484031464,2263.4921057195675,2364.980770759878,4433.0,12217.0,12548.0,2683.0,2683.0,2683.0,38.7,82.06,83.11,6.549809157656394,32.53657910094163,32.04854115086736,47.0,144.0,144.0,28.0,28.0,25.0,0.1481753154869359,0.083361736215785,0.1471407048529494,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-03,New York,5466.3,1744831.0,5206433.0,1744671.0,1742197.0,830340.0,969938.0,4616064.0,330679.0,969923.0,969025.0,413429.0,1672010.0,0.0,1336492.0,1658435.0,1181992.0,675281.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3389,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,-1.672222,-10.405556,4.5,0.0762,-7.925926,61.195435,587.0,1105.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,63.43,2683.0,2732.0,3623.0,3769.0,2826.0,4314.0,9220.0,690.0,314.0,33.0,28.0,39.0,31.0,47.0,88.0,121.0,3315.0,5236.62,6221.77,584.113002765855,2209.778009813386,2372.7187230028403,4433.0,12217.0,12548.0,2683.0,2683.0,2683.0,37.8,80.2,83.14,7.375635565950987,32.92105585134445,31.99495541045525,47.0,144.0,144.0,28.0,28.0,28.0,0.1530756132544211,0.0850935443998683,0.1466869605810102,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-04,New York,5472.0,1808202.0,5204005.0,1808040.0,1805354.0,863237.0,991632.0,4613694.0,330679.0,991617.0,990685.0,427609.0,1687597.0,0.0,1336492.0,1673570.0,1190743.0,678839.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3568,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,-1.477778,-6.422222,3.75,0.0254,-8.524691,59.110101,571.0,1090.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,63.43,3389.0,2683.0,2732.0,3623.0,4433.0,4023.0,8755.0,465.0,641.0,28.0,33.0,28.0,39.0,47.0,98.0,129.0,3393.0,5132.88,6225.92,557.3879558561244,2162.4816586698216,2367.654602506678,4433.0,12217.0,12548.0,2683.0,2683.0,2683.0,35.9,78.12,82.98,8.020113604179603,33.06001963035074,32.24683212066001,47.0,144.0,144.0,25.0,25.0,25.0,0.1586352088184304,0.086996778784139,0.148054422291512,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-05,New York,5472.0,1890926.0,5209977.0,1890762.0,1887738.0,902506.0,1019780.0,4618483.0,330679.0,1019763.0,1018810.0,442454.0,1685855.0,0.0,1336492.0,1671948.0,1189915.0,678544.0,0.0,0.0,0.0,0.0,0.0,0.0,47,4100,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,-6.138889,-10.216667,0.133333,0.084667,-16.45679,44.077132,553.0,1062.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,61.57,3568.0,3389.0,2683.0,2732.0,3785.0,3342.0,8302.0,826.0,1010.0,25.0,28.0,33.0,28.0,39.0,107.0,144.0,3490.8,5048.84,6223.43,589.4339657672652,2118.00061051082,2369.778429122582,4433.0,12217.0,12548.0,2683.0,2683.0,2683.0,36.4,76.18,83.12,8.579044235911342,31.94235241103905,32.057486243345295,47.0,131.0,144.0,25.0,25.0,25.0,0.1658926607039475,0.0894662284683121,0.1479015950444668,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-06,New York,5477.7,1981994.0,5204005.0,1981826.0,1978497.0,945546.0,1053529.0,4613694.0,330679.0,1053511.0,1052525.0,459933.0,1687597.0,0.0,1336492.0,1673570.0,1190743.0,678839.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3568,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,-6.35,-10.511111,-1.927778,0.0,-13.166667,58.811443,518.0,1061.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,61.57,4100.0,3568.0,3389.0,2683.0,3769.0,4475.0,12217.0,812.0,1451.0,47.0,25.0,28.0,33.0,31.0,81.0,131.0,3565.0,4875.86,6213.09,541.1752642783894,1857.8277199849888,2379.161876427454,4433.0,9677.0,12548.0,2683.0,2683.0,2683.0,35.2,74.26,82.89,7.728734264746012,31.461547635038983,32.320958269119934,47.0,128.0,144.0,25.0,25.0,25.0,0.1738821393112474,0.0924270589852639,0.148054422291512,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-07,New York,5483.400000000001,2065797.0,5208040.0,2065628.0,2061844.0,982330.0,1088476.0,4616917.0,330679.0,1088458.0,1087440.0,478130.0,1680375.0,0.0,1336492.0,1666605.0,1187013.0,677353.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3282,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,-6.222222,-11.911111,-2.494444,0.4064,-13.246914,57.422789,476.0,1060.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,61.57,3568.0,4100.0,3568.0,3389.0,3623.0,4894.0,9677.0,1140.0,1978.0,35.0,47.0,25.0,28.0,39.0,92.0,112.0,3449.9,4747.96,6189.73,450.9275502291752,1736.7351020508706,2396.468992797053,4100.0,8837.0,12548.0,2683.0,2683.0,2683.0,33.2,72.56,82.85,6.876691711180468,31.67639950679804,32.388230497316826,47.0,128.0,144.0,25.0,25.0,25.0,0.1812342528497851,0.0954929911336509,0.147420829651925,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-08,New York,5483.400000000001,2118283.0,5165729.0,2118114.0,2114011.0,1001814.0,1112442.0,4578754.0,330679.0,1112423.0,1111384.0,489017.0,1664600.0,0.0,1336492.0,1650887.0,1174968.0,669904.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2562,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,-6.038889,-13.577778,1.694444,0.0254,-13.401235,54.70239,479.0,1068.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,61.57,3282.0,3568.0,4100.0,3568.0,2732.0,5902.0,8091.0,968.0,2447.0,27.0,35.0,47.0,25.0,28.0,95.0,128.0,3327.6,4637.38,6175.73,511.6989566359938,1695.054630268185,2413.642504284391,4100.0,8837.0,12548.0,2562.0,2562.0,2562.0,31.4,70.42,82.66,7.515909052843929,31.46821525648634,32.69640575804623,47.0,127.0,144.0,21.0,21.0,21.0,0.1858388974470392,0.0975955501478222,0.1460368745301461,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-09,New York,5489.099999999999,2206493.0,5203177.0,2206320.0,2201751.0,1039452.0,1148938.0,4613180.0,330679.0,1148919.0,1147830.0,506326.0,1686332.0,0.0,1336492.0,1672357.0,1190066.0,678536.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2907,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,3.183333,-1.422222,7.566667,0.0,-4.938272,56.197155,531.0,1048.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,61.57,2562.0,3282.0,3568.0,4100.0,2683.0,4743.0,6957.0,872.0,2191.0,21.0,27.0,35.0,47.0,33.0,81.0,115.0,3241.4,4556.38,6160.51,501.5850874977758,1678.634210255026,2429.514872367297,4100.0,8837.0,12548.0,2562.0,2562.0,2562.0,31.7,68.8,82.56,7.557924465351194,31.21028088071379,32.83085515951267,47.0,127.0,144.0,21.0,21.0,21.0,0.1935776411105645,0.1007973774774222,0.1479434426890366,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-10,New York,5489.099999999999,2276802.0,4931091.0,2276629.0,2271801.0,1070503.0,1188322.0,4368252.0,330679.0,1188303.0,1187168.0,527096.0,1594504.0,0.0,1336492.0,1581033.0,1122835.0,639655.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3069,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,4.098765,-4.487654,13.895062,0.0,-3.277778,58.129994,584.0,1000.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,61.57,2907.0,2562.0,3282.0,3568.0,3389.0,3901.0,7162.0,674.0,2295.0,34.0,21.0,27.0,35.0,28.0,62.0,123.0,3186.0,4474.52,6148.05,485.07731342555815,1648.5046933762178,2442.2371569549623,4100.0,8837.0,12548.0,2562.0,2562.0,2562.0,29.8,66.74,82.33,7.899367063362435,30.958042705624194,33.18940289680298,47.0,127.0,144.0,20.0,20.0,20.0,0.1997459137354233,0.1042525716781282,0.1398872885893404,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-11,New York,5494.8,2344120.0,5197495.0,2343946.0,2338759.0,1096365.0,1229189.0,4608433.0,330679.0,1229169.0,1227966.0,549184.0,1653643.0,0.0,1336492.0,1641634.0,1174854.0,672834.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3199,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,11.012346,5.783951,17.938272,0.0,1.666667,52.448739,554.0,986.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,61.57,3069.0,2907.0,2562.0,3282.0,3568.0,3514.0,6770.0,636.0,2820.0,20.0,34.0,21.0,27.0,25.0,83.0,127.0,3232.7,4403.1,6132.88,458.2507925678265,1624.2015338161605,2455.895455940344,4100.0,8837.0,12548.0,2562.0,2562.0,2562.0,30.1,64.82,82.05,7.880355322048286,30.109792291490816,33.50482401570082,47.0,118.0,144.0,20.0,20.0,20.0,0.2056517832053383,0.1078378708199181,0.1450756069377955,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-03-12,New York,5489.099999999999,2412053.0,5203806.0,2411872.0,2406497.0,1119952.0,1268493.0,4613327.0,330679.0,1268471.0,1267220.0,567858.0,1664511.0,0.0,1336492.0,1652171.0,1180739.0,675052.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4218,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,9.530864,2.969136,17.654321,0.790222,-0.763889,49.064594,596.0,1010.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,61.57,3199.0,3069.0,2907.0,2562.0,4100.0,3783.0,8688.0,848.0,3361.0,31.0,20.0,34.0,21.0,47.0,75.0,118.0,3386.2,4313.7,6117.31,508.0428240918743,1501.9563874486207,2463.112245358644,4218.0,8837.0,12548.0,2562.0,2562.0,2562.0,28.9,62.88,81.72,8.292566952904481,29.736008543205937,33.94353005099915,47.0,118.0,144.0,20.0,20.0,20.0,0.2116116071855476,0.1112860465477404,0.1460290664790628,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
